,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
158,0.17176756,3.4353511,0.0,25.307037,0.83211386,2.6003313,7.1813993,7.1813993,0.0,24.89273,9.641654,5.167436,4.474218,2.049376
159,0.18032536,3.606507,0.0,25.532532,0.84788716,2.6009707,17.921799,17.921799,0.0,25.524414,9.352849,5.1221423,4.2307067,2.0542998
160,0.17094383,3.4188762,0.0,25.816803,0.8362306,2.6016316,5.1851997,5.1851997,0.0,25.524506,9.715595,5.125162,4.590433,2.05079
161,0.16639234,3.327847,0.0,25.596832,0.8293134,2.6040833,0.19920002,0.19920002,0.0,25.347992,10.486069,5.193468,5.2926006,2.055378
162,0.15855321,3.1710644,0.0,25.931427,0.8020474,2.6090903,5.0856,5.0856,0.0,26.071014,10.610091,5.247595,5.3624964,2.0537503
163,0.17048255,3.4096513,0.0,25.47873,0.8254301,2.614603,11.9722,11.9722,0.0,25.107544,10.0824375,5.1682687,4.914169,2.05221
164,0.17908904,3.581781,0.0,25.62976,0.8504435,2.6175618,12.984,12.984,0.0,25.457245,9.711025,5.079614,4.631411,2.051022
165,0.17990854,3.5981708,0.0,25.80368,0.8567988,2.6201897,5.4779997,5.4779997,0.0,25.193512,10.139669,5.1116853,5.027984,2.0502017
166,0.16485342,3.2970688,0.0,25.843903,0.81647146,2.623763,4.3993998,4.3993998,0.0,25.59372,9.948973,5.075304,4.8736687,2.051886
167,0.15596355,3.119271,0.0,25.921722,0.79104084,2.6266634,0.5984,0.5984,0.0,25.886078,9.910466,5.0802364,4.8302298,2.0536537
168,0.14493206,2.898641,0.0,25.769989,0.75783783,2.6293137,0.10000001,0.10000001,0.0,25.371765,10.56008,5.1005936,5.459486,2.054206
169,0.13789064,2.757813,0.0,25.896576,0.7265926,2.6339116,5.5796003,5.5796003,0.0,25.731232,10.1666975,5.0988336,5.067864,2.0566545
170,0.16599636,3.3199272,0.0,26.077606,0.8138257,2.6370144,14.175599,14.175599,0.0,25.843842,9.441219,5.1074705,4.333749,2.0567443
171,0.17265646,3.4531293,0.0,26.228424,0.83224905,2.637866,16.3486,16.3486,0.0,26.006165,10.077887,5.2082086,4.869678,2.0589418
172,0.16605796,3.321159,0.0,26.216888,0.8161241,2.640902,2.5965998,2.5965998,0.0,26.125916,9.548027,5.0949335,4.4530935,2.059783
173,0.15485922,3.0971842,0.0,26.76007,0.77571756,2.6415524,5.3994,5.3994,0.0,26.913208,9.664766,5.093211,4.571555,2.061102
174,0.14280844,2.8561685,0.0,27.149017,0.7400923,2.6421983,1.6984001,1.6984001,0.0,27.167084,9.877379,5.133252,4.7441273,2.0630782
